Calgary,Feb 15 2020,vs Chicago,REG,L, 8-4 , -135,O,6.5
Calgary,Feb 17 2020,vs Anaheim,REG,W, 6-4 , -185,O,6
Calgary,Feb 21 2020,vs Boston,REG,L, 4-3 , +120,O,6
Calgary,Feb 23 2020,@ Detroit,REG,W, 4-2 , -225,P,6
Calgary,Feb 25 2020,@ Boston,REG,W, 5-2 , +170,O,6
Calgary,Feb 27 2020,@ Nashville,REG,L, 4-3 , +105,O,6
Calgary,Feb 29 2020,@ Tampa Bay,REG,L, 4-3 , +155,O,6.5
Calgary,Mar 1 2020,@ Florida,REG,W, 3-0 , -110,U,6.5
Calgary,Mar 4 2020,vs Columbus,REG,W, 3-2 , -180,U,5.5
Calgary,Mar 6 2020,vs Arizona,REG,W, 3-2 , -145,U,5.5
Calgary,Mar 8 2020,vs Vegas,REG,L, 5-3 , -110,O,6

Carolina,Oct 3 2019,vs Montreal,REG,W, 4-3 , -160,O,6
Carolina,Oct 5 2019,@ Washington,REG,W, 3-2 , +100,U,6
Carolina,Oct 6 2019,vs Tampa Bay,REG,W, 4-3 , +100,O,6.5
Carolina,Oct 8 2019,@ Florida,REG,W, 6-3 , +105,O,6.5
Carolina,Oct 11 2019,vs NY Islanders,REG,W, 5-2 , -175,O,5.5
Carolina,Oct 12 2019,vs Columbus,REG,L, 3-2 , -220,U,6
Carolina,Oct 15 2019,@ Los Angeles,REG,W, 2-0 , -165,U,6.5
Carolina,Oct 16 2019,@ San Jose,REG,L, 5-2 , +120,O,6.5
Carolina,Oct 18 2019,@ Anaheim,REG,L, 4-2 , -125,O,5.5
Carolina,Oct 24 2019,@ Columbus,REG,L, 4-3 , -125,O,6
Carolina,Oct 26 2019,vs Chicago,REG,W, 4-0 , -200,U,6.5
Carolina,Oct 29 2019,vs Calgary,REG,W, 2-1 , -150,U,6
Carolina,Nov 1 2019,vs Detroit,REG,W, 7-3 , -270,O,6
Carolina,Nov 2 2019,vs New Jersey,REG,L, 5-3 , -200,O,6.5
Carolina,Nov 5 2019,@ Philadelphia,REG,L, 4-1 , -110,U,6.5
Carolina,Nov 7 2019,vs NY Rangers,REG,L, 4-2 , -270,U,6.5
Carolina,Nov 9 2019,@ Ottawa,REG,L, 4-1 , -170,U,6.5
Carolina,Nov 11 2019,vs Ottawa,REG,W, 8-2 , -240,O,6
Carolina,Nov 14 2019,@ Buffalo,REG,W, 5-4 , -135,O,6
Carolina,Nov 16 2019,@ Minnesota,REG,W, 4-3 , -120,O,6
Carolina,Nov 19 2019,@ Chicago,REG,W, 4-2 , -125,U,6.5
Carolina,Nov 21 2019,vs Philadelphia,REG,L, 5-3 , -150,O,6
Carolina,Nov 23 2019,vs Florida,REG,W, 4-2 , -150,U,6.5
Carolina,Nov 24 2019,@ Detroit,REG,W, 2-0 , -180,U,6
Carolina,Nov 27 2019,@ NY Rangers,REG,L, 3-2 , -155,U,6.5
Carolina,Nov 29 2019,vs Nashville,REG,L, 3-0 , -130,U,6.5
Carolina,Nov 30 2019,@ Tampa Bay,REG,W, 3-2 , +125,U,6.5
Carolina,Dec 3 2019,@ Boston,REG,L, 2-0 , +130,U,6
Carolina,Dec 5 2019,vs San Jose,REG,W, 3-2 , -160,U,6
Carolina,Dec 7 2019,vs Minnesota,REG,W, 6-2 , -155,O,5.5
Carolina,Dec 10 2019,@ Edmonton,REG,W, 6-3 , -120,O,6
Carolina,Dec 12 2019,@ Vancouver,REG,L, 1-0 , -120,U,6
Carolina,Dec 14 2019,@ Calgary,REG,W, 4-0 , -120,U,5.5
Carolina,Dec 17 2019,@ Winnipeg,REG,W, 6-3 , -120,O,6
Carolina,Dec 19 2019,@ Colorado,REG,W, 3-1 , +100,U,6
Carolina,Dec 21 2019,vs Florida,REG,L, 4-2 , -190,U,6.5
Carolina,Dec 23 2019,@ Toronto,REG,L, 8-6 , +110,O,6.5
Carolina,Dec 27 2019,@ NY Rangers,REG,L, 5-3 , -150,O,6
Carolina,Dec 28 2019,vs Washington,REG,W, 6-4 , -120,O,6
Carolina,Dec 31 2019,vs Montreal,REG,W, 3-1 , -175,U,6.5
Carolina,Jan 3 2020,vs Washington,REG,L, 4-3 , -115,O,6.5
Carolina,Jan 5 2020,vs Tampa Bay,REG,L, 3-1 , -130,U,6.5
Carolina,Jan 7 2020,vs Philadelphia,REG,W, 5-4 , -165,O,6.5
Carolina,Jan 10 2020,vs Arizona,REG,W, 3-0 , -175,U,5.5
Carolina,Jan 11 2020,vs Los Angeles,REG,W, 2-0 , -210,U,6
Carolina,Jan 13 2020,@ Washington,REG,L, 2-0 , +120,U,6.5
Carolina,Jan 16 2020,@ Columbus,REG,L, 3-2 , -135,U,5.5
Carolina,Jan 17 2020,vs Anaheim,REG,L, 2-1 , -210,U,5.5
Carolina,Jan 19 2020,vs NY Islanders,REG,W, 2-1 , -180,U,5.5
Carolina,Jan 21 2020,vs Winnipeg,REG,W, 4-1 , -170,U,6
Carolina,Jan 31 2020,vs Vegas,REG,L, 4-3 , -140,O,6
Carolina,Feb 2 2020,vs Vancouver,REG,W, 4-3 , -190,O,6
Carolina,Feb 4 2020,@ St. Louis,REG,L, 6-3 , +115,O,5.5
Carolina,Feb 6 2020,@ Arizona,REG,W, 5-3 , -115,O,5.5
Carolina,Feb 8 2020,@ Vegas,REG,W, 6-5 , +125,O,6
Carolina,Feb 11 2020,@ Dallas,REG,L, 4-1 , +100,U,5.5
Carolina,Feb 14 2020,vs New Jersey,REG,W, 5-2 , -280,O,6
Carolina,Feb 16 2020,vs Edmonton,REG,L, 4-3 , -220,O,6
Carolina,Feb 18 2020,@ Nashville,REG,W, 4-1 , +105,U,6
Carolina,Feb 21 2020,vs NY Rangers,REG,L, 5-2 , -155,O,6.5
Carolina,Feb 22 2020,@ Toronto,REG,W, 6-3 , +145,O,6.5
Carolina,Feb 25 2020,vs Dallas,REG,L, 4-1 , -125,U,5.5
Carolina,Feb 28 2020,vs Colorado,REG,L, 3-2 , -110,U,6
Carolina,Feb 29 2020,@ Montreal,REG,L, 4-3 , -105,O,6
Carolina,Mar 5 2020,@ Philadelphia,REG,L, 4-1 , +110,U,6
Carolina,Mar 7 2020,@ NY Islanders,REG,W, 3-2 , +105,U,5.5
Carolina,Mar 8 2020,@ Pittsburgh,REG,W, 6-2 , +155,O,6
Carolina,Mar 10 2020,@ Detroit,REG,W, 5-2 , -260,O,5.5

Chicago,Oct 4 2019,@ Philadelphia,REG,L, 4-3 , +105,O,6.5
Chicago,Oct 10 2019,vs San Jose,REG,L, 5-4 , -105,O,6.5
Chicago,Oct 12 2019,vs Winnipeg,REG,L, 3-2 , -135,U,6.5
Chicago,Oct 14 2019,vs Edmonton,REG,W, 3-1 , -115,U,6.5
Chicago,Oct 18 2019,vs Columbus,REG,W, 3-2 , -140,U,6
Chicago,Oct 20 2019,vs Washington,REG,L, 5-3 , +115,O,6.5
Chicago,Oct 22 2019,vs Vegas,REG,L, 2-1 , +100,U,6.5
Chicago,Oct 24 2019,vs Philadelphia,REG,L, 4-1 , -110,U,6.5
Chicago,Oct 26 2019,@ Carolina,REG,L, 4-0 , +170,U,6.5
Chicago,Oct 27 2019,vs Los Angeles,REG,W, 5-1 , -135,P,6
Chicago,Oct 29 2019,@ Nashville,REG,L, 3-0 , +170,U,6
Chicago,Nov 2 2019,@ Los Angeles,REG,L, 4-3 , +115,O,6
Chicago,Nov 3 2019,@ Anaheim,REG,W, 3-2 , +125,U,5.5
Chicago,Nov 5 2019,@ San Jose,REG,L, 4-2 , +135,U,6.5
Chicago,Nov 7 2019,vs Vancouver,REG,W, 5-2 , +120,O,6
Chicago,Nov 9 2019,@ Pittsburgh,REG,L, 3-2 , +180,U,6.5
Chicago,Nov 10 2019,vs Toronto,REG,W, 5-4 , -105,O,6.5
Chicago,Nov 13 2019,@ Vegas,REG,W, 5-3 , +205,O,6.5
Chicago,Nov 16 2019,@ Nashville,REG,W, 7-2 , +170,O,6.5
Chicago,Nov 17 2019,vs Buffalo,REG,W, 4-1 , -130,U,6.5
Chicago,Nov 19 2019,vs Carolina,REG,L, 4-2 , +105,U,6.5
Chicago,Nov 21 2019,vs Tampa Bay,REG,L, 4-2 , +110,U,6.5
Chicago,Nov 23 2019,@ Dallas,REG,L, 2-1 , +160,U,5.5
Chicago,Nov 26 2019,vs Dallas,REG,W, 3-0 , -110,U,5.5
Chicago,Nov 29 2019,vs Colorado,REG,L, 5-2 , -120,O,6
Chicago,Nov 30 2019,@ Colorado,REG,L, 7-3 , +140,O,6
Chicago,Dec 2 2019,vs St. Louis,REG,L, 4-0 , +110,U,6
Chicago,Dec 5 2019,@ Boston,REG,W, 4-3 , +190,O,6
Chicago,Dec 6 2019,@ New Jersey,REG,W, 2-1 , +115,U,6.5
Chicago,Dec 8 2019,vs Arizona,REG,L, 4-3 , -110,O,5.5
Chicago,Dec 10 2019,@ Vegas,REG,L, 5-1 , +180,U,6.5
Chicago,Dec 12 2019,@ Arizona,REG,L, 5-2 , +135,O,5.5
Chicago,Dec 14 2019,@ St. Louis,REG,L, 4-3 , +170,O,6
Chicago,Dec 15 2019,vs Minnesota,REG,W, 5-3 , -110,O,5.5
Chicago,Dec 18 2019,vs Colorado,REG,L, 4-1 , +125,U,6.5
Chicago,Dec 19 2019,@ Winnipeg,REG,W, 4-1 , +140,U,6.5
Chicago,Dec 21 2019,@ Colorado,REG,W, 5-3 , +180,O,6.5
Chicago,Dec 23 2019,vs New Jersey,REG,L, 7-1 , -155,O,6
Chicago,Dec 27 2019,vs NY Islanders,REG,W, 5-2 , +120,O,5.5
Chicago,Dec 29 2019,@ Columbus,REG,W, 3-2 , +135,U,6
Chicago,Dec 31 2019,@ Calgary,REG,W, 5-3 , +160,O,6
Chicago,Jan 2 2020,@ Vancouver,REG,L, 7-5 , +135,O,6
Chicago,Jan 5 2020,vs Detroit,REG,W, 4-2 , -210,U,6.5
Chicago,Jan 7 2020,vs Calgary,REG,L, 2-1 , +115,U,6.5
Chicago,Jan 9 2020,vs Nashville,REG,L, 5-2 , +120,O,6.5
Chicago,Jan 11 2020,vs Anaheim,REG,W, 4-2 , -130,O,5.5
Chicago,Jan 14 2020,@ Ottawa,REG,W, 3-2 , -110,U,6
Chicago,Jan 15 2020,@ Montreal,REG,W, 4-1 , +150,U,6
Chicago,Jan 18 2020,@ Toronto,REG,W, 6-2 , +170,O,6.5
Chicago,Jan 19 2020,vs Winnipeg,REG,W, 5-2 , -110,O,6
Chicago,Jan 21 2020,vs Florida,REG,L, 4-3 , -115,O,6.5
Chicago,Feb 1 2020,@ Arizona,REG,W, 3-2 , +120,U,6
Chicago,Feb 4 2020,@ Minnesota,REG,L, 3-2 , +110,U,6
Chicago,Feb 5 2020,vs Boston,REG,L, 2-1 , +130,U,6
Chicago,Feb 9 2020,@ Winnipeg,REG,L, 5-2 , +100,O,6.5
Chicago,Feb 11 2020,@ Edmonton,REG,L, 5-3 , -105,O,6
Chicago,Feb 12 2020,@ Vancouver,REG,L, 3-0 , +130,U,6.5
Chicago,Feb 15 2020,@ Calgary,REG,W, 8-4 , +115,O,6.5
Chicago,Feb 16 2020,@ Winnipeg,REG,L, 3-2 , +125,U,6.5
Chicago,Feb 19 2020,vs NY Rangers,REG,L, 6-3 , -130,O,6.5
Chicago,Feb 21 2020,vs Nashville,REG,W, 2-1 , +105,U,6.5
Chicago,Feb 23 2020,@ Dallas,REG,L, 2-1 , +170,U,5.5
Chicago,Feb 25 2020,@ St. Louis,REG,L, 6-5 , +170,O,6
Chicago,Feb 27 2020,@ Tampa Bay,REG,W, 5-2 , +190,O,6.5
Chicago,Feb 29 2020,@ Florida,REG,W, 3-2 , +135,U,6.5
Chicago,Mar 3 2020,vs Anaheim,REG,W, 6-2 , -180,O,6
Chicago,Mar 5 2020,vs Edmonton,REG,W, 4-3 , -110,O,6.5
Chicago,Mar 6 2020,@ Detroit,REG,L, 2-1 , -200,U,6
Chicago,Mar 8 2020,vs St. Louis,REG,L, 2-0 , +120,U,6
Chicago,Mar 11 2020,vs San Jose,REG,W, 6-2 , -165,O,6

Colorado,Oct 3 2019,vs Calgary,REG,W, 5-3 , -130,O,6.5
Colorado,Oct 5 2019,vs Minnesota,REG,W, 4-2 , -160,P,6
Colorado,Oct 10 2019,vs Boston,REG,W, 4-2 , -115,O,5.5
Colorado,Oct 12 2019,vs Arizona,REG,W, 3-2 , -150,U,6
Colorado,Oct 14 2019,@ Washington,REG,W, 6-3 , +120,O,6
Colorado,Oct 16 2019,@ Pittsburgh,REG,L, 3-2 , -110,U,6.5
Colorado,Oct 18 2019,@ Florida,REG,W, 5-4 , +110,O,6.5
Colorado,Oct 19 2019,@ Tampa Bay,REG,W, 6-2 , +175,O,6.5
Colorado,Oct 21 2019,@ St. Louis,REG,L, 3-1 , +120,U,6
Colorado,Oct 25 2019,@ Vegas,REG,W, 6-1 , +145,O,6.5
Colorado,Oct 26 2019,vs Anaheim,REG,L, 5-2 , -155,O,5.5
Colorado,Oct 30 2019,vs Florida,REG,L, 4-3 , -140,O,6.5
Colorado,Nov 1 2019,vs Dallas,REG,L, 2-1 , -145,U,5.5
Colorado,Nov 2 2019,@ Arizona,REG,L, 3-0 , +125,U,5.5
Colorado,Nov 5 2019,@ Dallas,REG,L, 4-1 , +120,U,5.5
Colorado,Nov 7 2019,vs Nashville,REG,W, 9-4 , +115,O,6
Colorado,Nov 9 2019,vs Columbus,REG,W, 4-2 , -140,P,6
Colorado,Nov 12 2019,@ Winnipeg,REG,W, 4-0 , -105,U,6.5
Colorado,Nov 14 2019,@ Edmonton,REG,L, 6-2 , +115,O,6
Colorado,Nov 16 2019,@ Vancouver,REG,W, 5-4 , +130,O,6.5
Colorado,Nov 19 2019,@ Calgary,REG,W, 3-2 , +105,U,6
Colorado,Nov 21 2019,@ Minnesota,REG,L, 3-2 , -105,U,6
Colorado,Nov 23 2019,vs Toronto,REG,L, 5-3 , +100,O,6.5
Colorado,Nov 27 2019,vs Edmonton,REG,W, 4-1 , -130,U,6.5
Colorado,Nov 29 2019,@ Chicago,REG,W, 5-2 , +100,O,6
Colorado,Nov 30 2019,vs Chicago,REG,W, 7-3 , -160,O,6
Colorado,Dec 4 2019,@ Toronto,REG,W, 3-1 , +105,U,6.5
Colorado,Dec 5 2019,@ Montreal,REG,W, 3-2 , -110,U,6.5
Colorado,Dec 7 2019,@ Boston,REG,W, 4-1 , +130,U,5.5
Colorado,Dec 9 2019,vs Calgary,REG,L, 5-4 , -140,O,6
Colorado,Dec 11 2019,vs Philadelphia,REG,W, 3-1 , -160,U,6
Colorado,Dec 13 2019,vs New Jersey,REG,W, 3-1 , -250,U,6.5
Colorado,Dec 16 2019,@ St. Louis,REG,L, 5-2 , +100,O,5.5
Colorado,Dec 18 2019,@ Chicago,REG,W, 4-1 , -145,U,6.5
Colorado,Dec 19 2019,vs Carolina,REG,L, 3-1 , -120,U,6
Colorado,Dec 21 2019,vs Chicago,REG,L, 5-3 , -220,O,6.5
Colorado,Dec 23 2019,@ Vegas,REG,W, 7-3 , +115,O,6
Colorado,Dec 27 2019,vs Minnesota,REG,L, 6-4 , -200,O,6
Colorado,Dec 28 2019,@ Dallas,REG,L, 3-2 , +100,U,5.5
Colorado,Dec 31 2019,vs Winnipeg,REG,L, 7-4 , -210,O,6.5
Colorado,Jan 2 2020,vs St. Louis,REG,W, 7-3 , -135,O,6
Colorado,Jan 4 2020,@ New Jersey,REG,W, 5-2 , -200,O,6.5
Colorado,Jan 6 2020,@ NY Islanders,REG,L, 1-0 , -125,U,5.5
Colorado,Jan 7 2020,@ NY Rangers,REG,L, 5-3 , -145,O,6.5
Colorado,Jan 10 2020,vs Pittsburgh,REG,L, 4-3 , -165,O,6.5
Colorado,Jan 14 2020,vs Dallas,REG,L, 3-2 , -145,U,5.5
Colorado,Jan 16 2020,vs San Jose,REG,W, 4-0 , -230,U,6.5
Colorado,Jan 18 2020,vs St. Louis,REG,W, 5-3 , -135,O,6
Colorado,Jan 20 2020,vs Detroit,REG,W, 6-3 , -420,O,6.5
Colorado,Feb 1 2020,@ Philadelphia,REG,L, 6-3 , -150,O,6
Colorado,Feb 4 2020,@ Buffalo,REG,W, 6-1 , -175,O,6
Colorado,Feb 6 2020,@ Ottawa,REG,W, 4-1 , -210,U,6.5
Colorado,Feb 8 2020,@ Columbus,REG,W, 2-1 , -145,U,5.5
Colorado,Feb 9 2020,@ Minnesota,REG,W, 3-2 , -130,U,6.5
Colorado,Feb 11 2020,vs Ottawa,REG,W, 3-0 , -300,U,6.5
Colorado,Feb 13 2020,vs Washington,REG,L, 3-2 , -135,U,6.5
Colorado,Feb 15 2020,vs Los Angeles,REG,L, 3-1 , -275,U,6
Colorado,Feb 17 2020,vs Tampa Bay,REG,L, 4-3 , +100,O,6.5
Colorado,Feb 19 2020,vs NY Islanders,REG,W, 3-1 , -155,U,5.5
Colorado,Feb 21 2020,@ Anaheim,REG,W, 1-0 , -165,U,5.5
Colorado,Feb 22 2020,@ Los Angeles,REG,W, 2-1 , -150,U,5.5
Colorado,Feb 26 2020,vs Buffalo,REG,W, 3-2 , -200,U,6
Colorado,Feb 28 2020,@ Carolina,REG,W, 3-2 , -110,U,6
Colorado,Feb 29 2020,@ Nashville,REG,W, 3-2 , +115,U,5.5
Colorado,Mar 2 2020,@ Detroit,REG,W, 2-1 , -330,U,5.5
Colorado,Mar 4 2020,vs Anaheim,REG,L, 4-3 , -350,O,5.5
Colorado,Mar 6 2020,@ Vancouver,REG,L, 6-3 , -120,O,5.5
Colorado,Mar 8 2020,@ San Jose,REG,W, 4-3 , -160,O,5.5
Colorado,Mar 9 2020,@ Los Angeles,REG,L, 3-1 , -145,U,5.5
Colorado,Mar 11 2020,vs NY Rangers,REG,W, 3-2 , -150,U,6

